,Vehicle_ID,Frame_ID,Global_Time,Local_X,Local_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceding,Following,Space_Headway,isChangingLane,NE,N,NW,W,SW,S,SE,E,isApproacingOnramp
29977,29977,36,714,1113433206300,28.041,946.115,24.8,8.5,3,15.0,0.0,3,3355,51,41.89,0,-1,-1,-1,92,3340,-1,117,70,0
30060,30060,36,715,1113433206400,28.041999999999998,947.617,24.8,8.5,3,14.98,-0.25,3,0,51,0.0,0,92,-1,101,187,198,-1,174,156,0
30122,30122,36,716,1113433206500,28.045,949.113,24.8,8.5,3,14.96,-0.22,3,0,51,0.0,0,3355,36,51,50,43,-1,32,13,0
30231,30231,36,717,1113433206600,28.046,950.5989999999999,24.8,8.5,3,15.04,1.3,3,0,51,0.0,0,-1,-1,-1,17,12,-1,-1,-1,0
30362,30362,36,718,1113433206700,28.046999999999997,952.092,24.8,8.5,3,15.32,4.13,3,0,51,0.0,0,116,-1,117,121,141,-1,137,108,0
30492,30492,36,719,1113433206800,28.049,953.623,24.8,8.5,3,15.88,7.28,3,0,51,0.0,0,70,-1,80,117,121,112,108,97,0
30563,30563,36,720,1113433206900,28.051,955.2360000000001,24.8,8.5,3,16.67,8.88,3,0,51,0.0,0,107,-1,122,94,89,-1,81,67,0
30691,30691,36,721,1113433207000,28.052,956.955,24.8,8.5,3,17.47,7.65,3,0,51,0.0,0,50,-1,66,61,45,46,31,32,0
30715,30715,36,722,1113433207100,28.055,958.762,24.8,8.5,3,18.04,4.21,3,0,51,0.0,0,-1,-1,-1,101,163,156,3340,80,0
30833,30833,36,723,1113433207200,28.07,960.623,24.8,8.5,3,18.2,-1.03,3,0,51,0.0,0,41,50,66,61,45,46,31,32,0
30965,30965,36,724,1113433207300,28.049,962.472,24.8,8.5,3,17.85,-6.0,3,0,51,0.0,0,120,-1,125,-1,-1,-1,198,190,0
31077,31077,36,725,1113433207400,27.934,964.245,24.8,8.5,3,17.16,-8.53,3,0,51,0.0,0,-1,-1,-1,92,3340,-1,117,70,0
31196,31196,36,726,1113433207500,27.738000000000003,965.919,24.8,8.5,3,16.35,-8.25,3,0,51,0.0,0,17,-1,25,11,36,-1,-1,-1,0
31237,31237,36,727,1113433207600,27.518,967.495,24.8,8.5,3,15.66,-5.65,3,0,51,0.0,0,144,-1,174,142,150,-1,126,141,0
31344,31344,36,728,1113433207700,27.374000000000002,969.013,24.8,8.5,3,15.24,-2.79,3,0,51,0.0,0,47,-1,64,87,90,-1,86,59,0
31482,31482,36,729,1113433207800,27.287,970.51,24.8,8.5,3,15.04,-0.89,3,0,51,0.0,0,47,-1,64,87,90,-1,86,59,0
31530,31530,36,730,1113433207900,27.314,972.002,24.8,8.5,3,14.99,0.05,3,0,51,0.0,0,112,-1,121,151,123,-1,109,137,0
31640,31640,36,731,1113433208000,27.316,973.5010000000001,24.8,8.5,3,14.99,0.12,3,0,51,0.0,0,187,190,200,-1,-1,149,169,174,0
31737,31737,36,732,1113433208100,27.316999999999997,975.003,24.8,8.5,3,14.99,-0.24,3,0,51,0.0,0,150,165,161,189,179,-1,5,164,0
31817,31817,36,733,1113433208200,27.31900000000001,976.5,24.8,8.5,3,14.96,-0.24,3,0,51,0.0,0,-1,-1,4,7,-1,-1,-1,-1,0
31996,31996,36,734,1113433208300,27.32,977.9860000000001,24.8,8.5,3,15.04,1.26,3,0,51,0.0,0,41,50,66,61,45,-1,46,32,0
32061,32061,36,735,1113433208400,27.322,979.4760000000001,24.8,8.5,3,15.34,4.39,3,0,51,0.0,0,36,-1,51,50,43,-1,32,3355,0
32198,32198,36,736,1113433208500,27.323,981.012,24.8,8.5,3,15.9,7.29,3,0,51,0.0,0,126,150,165,168,179,-1,136,146,1
32271,32271,36,737,1113433208600,27.325,982.6389999999999,24.8,8.5,3,16.58,7.06,3,0,51,0.0,0,3355,-1,41,43,46,-1,31,27,0
32320,32320,36,738,1113433208700,27.326,984.3489999999999,24.8,8.5,3,17.13,4.18,3,0,51,0.0,0,3355,-1,41,43,46,-1,31,27,0
32511,32511,36,739,1113433208800,27.32800000000001,986.0939999999999,24.8,8.5,3,17.5,2.58,3,0,51,0.0,0,64,-1,70,93,108,90,86,79,0
32548,32548,36,740,1113433208900,27.33,987.85,24.8,8.5,3,17.88,4.17,3,0,51,0.0,0,17,-1,-1,70,87,-1,79,47,0
32624,32624,36,741,1113433209000,27.331999999999997,989.6389999999999,24.8,8.5,3,18.42,7.03,3,0,51,0.0,1,-1,-1,-1,47,44,-1,24,25,0
32742,32742,36,742,1113433209100,27.333000000000002,991.513,24.8,8.5,3,19.1,7.28,3,0,51,0.0,0,70,-1,80,117,121,112,108,97,0
32881,32881,36,743,1113433209200,27.335,993.477,24.8,8.5,3,19.66,4.4,3,0,51,0.0,0,159,-1,-1,-1,213,-1,197,173,0
32926,32926,36,744,1113433209300,27.338,995.4860000000001,24.8,8.5,3,19.96,1.29,3,0,51,0.0,0,92,-1,101,156,174,144,121,117,0
33028,33028,36,745,1113433209400,27.34,997.4989999999999,24.8,8.5,3,20.05,0.02,3,0,51,0.0,0,-1,-1,-1,17,12,-1,-1,-1,0
33221,33221,36,746,1113433209500,27.342,999.505,24.8,8.5,3,20.05,-0.02,3,0,51,0.0,0,2,-1,17,39,1,-1,-1,-1,0
33245,33245,36,747,1113433209600,27.344,1001.52,24.8,8.5,3,19.95,-1.54,3,0,51,0.0,0,80,-1,92,3340,144,121,112,116,0
33346,33346,36,748,1113433209700,27.346,1003.5260000000001,24.8,8.5,3,19.63,-4.63,3,0,51,0.0,0,126,150,165,168,124,-1,89,146,1
33459,33459,36,749,1113433209800,27.34800000000001,1005.475,24.8,8.5,3,19.14,-5.99,3,0,51,0.0,0,94,102,109,3333,124,-1,-1,89,1
33568,33568,36,750,1113433209900,27.35,1007.341,24.8,8.5,3,18.74,-2.89,3,0,51,0.0,0,77,-1,94,89,124,-1,31,72,1
33707,33707,36,751,1113433210000,27.353,1009.164,24.8,8.5,3,18.74,2.86,3,0,51,0.0,0,150,165,161,189,179,-1,124,164,0
33825,33825,36,752,1113433210100,27.354,1011.029,24.8,8.5,3,19.13,5.99,3,0,51,0.0,0,185,-1,-1,-1,-1,-1,179,197,0
33892,33892,36,753,1113433210200,27.355999999999998,1012.9780000000001,24.8,8.5,3,19.62,4.64,3,0,51,0.0,0,80,-1,92,3340,144,121,112,116,0
34022,34022,36,754,1113433210300,27.359,1014.992,24.8,8.5,3,19.87,0.35,3,0,51,0.0,0,17,-1,-1,120,187,-1,163,101,0
34122,34122,36,755,1113433210400,27.361,1017.0010000000001,24.8,8.5,3,19.79,-2.46,3,0,51,0.0,0,200,205,-1,-1,-1,-1,159,198,0
34260,34260,36,756,1113433210500,27.363000000000003,1018.962,24.8,8.5,3,19.65,-1.32,3,0,51,0.0,0,-1,-1,-1,125,190,-1,187,113,0
34301,34301,36,757,1113433210600,27.37,1020.9060000000001,24.8,8.5,3,19.63,1.08,3,0,51,0.0,0,117,-1,3340,144,151,-1,141,112,0
34370,34370,36,758,1113433210700,27.381999999999998,1022.8639999999999,24.8,8.5,3,19.75,2.24,3,0,51,0.0,0,101,-1,113,187,198,174,144,156,0
34515,34515,36,759,1113433210800,27.394000000000002,1024.856,24.8,8.5,3,19.93,1.19,3,0,51,0.0,0,150,-1,161,179,-1,-1,124,164,1
34653,34653,36,760,1113433210900,27.406,1026.865,24.8,8.5,3,20.0,0.0,3,0,51,0.0,0,108,-1,112,141,109,-1,102,122,0
34775,34775,36,761,1113433211000,27.41800000000001,1028.865,24.8,8.5,3,20.0,0.0,3,0,51,0.0,0,123,-1,126,146,124,-1,-1,115,1
34859,34859,36,762,1113433211100,27.430999999999997,1030.864,24.8,8.5,3,20.0,0.0,3,0,51,0.0,0,107,-1,122,102,103,-1,89,77,0
34901,34901,36,763,1113433211200,27.443,1032.864,24.8,8.5,3,20.0,0.0,3,0,51,0.0,0,169,198,216,159,173,-1,161,165,0
35066,35066,36,764,1113433211300,27.455,1034.864,24.8,8.5,3,20.0,0.0,3,0,51,0.0,0,150,-1,161,179,-1,-1,124,164,1
35135,35135,36,765,1113433211400,27.467,1036.864,24.8,8.5,3,20.0,0.0,3,0,51,0.0,0,-1,-1,-1,125,190,-1,187,113,0
35294,35294,36,766,1113433211500,27.479,1038.864,24.8,8.5,3,20.0,0.0,3,0,51,0.0,0,-1,-1,15,32,7,-1,5,-1,0
35391,35391,36,767,1113433211600,27.491,1040.864,24.8,8.5,3,20.0,0.0,3,0,51,0.0,0,47,-1,64,59,60,-1,51,55,0
35474,35474,36,768,1113433211700,27.503,1042.865,24.8,8.5,3,20.0,0.0,3,0,51,0.0,0,187,190,205,216,176,159,149,174,0
35563,35563,36,769,1113433211800,27.515,1044.865,24.8,8.5,3,20.0,0.0,3,0,51,0.0,0,74,-1,84,77,68,-1,53,61,0
35695,35695,36,770,1113433211900,27.526999999999997,1046.865,24.8,8.5,3,20.0,0.0,3,0,51,0.0,0,144,-1,174,142,150,126,123,141,0
35855,35855,36,771,1113433212000,27.54,1048.865,24.8,8.5,3,19.99,-0.07,3,0,51,0.0,0,32,-1,45,72,124,-1,-1,31,0
35948,35948,36,772,1113433212100,27.552,1050.864,24.8,8.5,3,19.98,-0.13,3,0,51,0.0,0,123,-1,126,146,124,-1,-1,115,1
36078,36078,36,773,1113433212200,27.564,1052.86,24.8,8.5,3,20.0,0.28,3,0,51,0.0,0,-1,-1,-1,64,55,-1,44,39,0
36089,36089,36,774,1113433212300,27.56,1054.853,24.8,8.5,3,20.1,1.53,3,0,51,0.0,0,74,-1,84,77,68,-1,53,61,0
36275,36275,36,775,1113433212400,27.587,1056.86,24.8,8.5,3,20.33,3.16,3,0,51,0.0,0,109,-1,123,136,124,-1,-1,3333,1
36339,36339,36,776,1113433212500,27.671,1058.903,24.8,8.5,3,20.67,3.97,3,0,51,0.0,0,90,-1,108,137,102,-1,94,107,0
36478,36478,36,777,1113433212600,27.818,1060.994,24.8,8.5,3,21.02,3.22,3,0,51,0.0,0,216,-1,232,-1,-1,201,185,159,0
36554,36554,36,778,1113433212700,27.985,1063.123,24.8,8.5,3,21.26,1.6,3,0,51,0.0,0,107,-1,122,102,103,89,81,77,0
36684,36684,36,779,1113433212800,28.121,1065.266,24.8,8.5,3,21.37,0.34,3,0,51,0.0,0,3355,-1,41,61,53,-1,45,4,0
36784,36784,36,780,1113433212900,28.233,1067.407,24.8,8.5,3,21.38,-0.11,3,0,51,0.0,0,51,-1,60,66,61,-1,43,41,0
36912,36912,36,781,1113433213000,28.355,1069.545,24.8,8.5,3,21.37,-0.07,3,0,51,0.0,0,151,-1,142,150,164,146,136,123,0
37022,37022,36,782,1113433213100,28.476,1071.682,24.8,8.5,3,21.37,0.0,3,0,51,0.0,0,-1,-1,-1,25,1,-1,-1,-1,0
37080,37080,36,783,1113433213200,28.596999999999998,1073.819,24.8,8.5,3,21.37,0.0,3,0,51,0.0,0,176,-1,-1,-1,234,-1,222,185,0
37184,37184,36,784,1113433213300,28.719,1075.955,24.8,8.5,3,21.37,0.0,3,0,51,0.0,0,47,-1,64,59,60,-1,51,55,0
37380,37380,36,785,1113433213400,28.84,1078.0919999999999,24.8,8.5,3,21.37,0.0,3,0,51,0.0,0,-1,-1,15,32,7,-1,5,-1,0
37414,37414,36,786,1113433213500,28.961,1080.229,24.8,8.5,3,21.37,0.0,3,0,51,0.0,0,174,-1,198,159,173,-1,161,165,0
37549,37549,36,787,1113433213600,29.081999999999997,1082.365,24.8,8.5,3,21.37,0.08,3,0,51,0.0,0,4,-1,27,46,124,-1,-1,21,0
37658,37658,36,788,1113433213700,29.204,1084.503,24.8,8.5,3,21.38,0.13,3,0,51,0.0,0,39,-1,47,11,36,-1,-1,-1,0
37795,37795,36,789,1113433213800,29.325,1086.645,24.8,8.5,3,21.37,-0.29,3,0,51,0.0,0,102,109,123,136,115,-1,-1,103,1
37957,37957,36,790,1113433213900,29.45300000000001,1088.788,24.8,8.5,3,21.27,-1.56,3,0,51,0.0,0,47,-1,64,54,51,-1,36,44,0
37986,37986,36,791,1113433214000,29.576,1090.92,24.8,8.5,3,21.01,-3.46,3,0,51,0.0,0,142,-1,165,161,168,-1,164,126,0
38174,38174,36,792,1113433214100,29.656999999999996,1093.009,24.8,8.5,3,20.65,-4.21,3,0,51,0.0,0,92,-1,101,156,174,-1,144,117,0
38235,38235,36,793,1113433214200,29.686999999999998,1095.037,24.8,8.5,3,20.4,-1.64,3,0,51,0.0,0,150,-1,161,179,140,-1,124,164,1
38392,38392,36,794,1113433214300,29.676,1097.038,24.8,8.5,3,20.48,3.09,3,0,51,0.0,0,176,-1,-1,-1,-1,-1,234,201,0
38520,38520,36,795,1113433214400,29.658,1099.083,24.8,8.5,3,20.87,5.68,3,0,51,0.0,0,80,-1,92,97,112,-1,108,87,0
38547,38547,36,796,1113433214500,29.648000000000003,1101.214,24.8,8.5,3,21.23,2.72,3,0,51,0.0,0,47,-1,64,54,51,-1,36,44,0
38648,38648,36,797,1113433214600,29.636999999999997,1103.389,24.8,8.5,3,21.21,-3.18,3,0,51,0.0,0,86,-1,90,107,94,77,67,84,0
38855,38855,36,798,1113433214700,29.625999999999998,1105.504,24.8,8.5,3,20.91,-4.32,3,0,51,0.0,0,92,-1,101,117,144,121,112,97,0
38966,38966,36,799,1113433214800,29.616,1107.54,24.8,8.5,3,20.84,1.5,3,0,51,0.0,0,143,-1,158,-1,232,-1,216,200,0
39096,39096,36,800,1113433214900,29.608,1109.577,24.8,8.5,3,21.36,9.56,3,0,51,0.0,0,80,-1,92,97,112,-1,108,87,0
39185,39185,36,801,1113433215000,29.605,1111.758,24.8,8.5,3,22.46,11.2,3,0,51,0.0,0,101,-1,113,163,174,-1,144,3340,0
39258,39258,36,802,1113433215100,29.586,1114.06,24.8,8.5,3,23.68,11.2,3,0,51,0.0,0,116,-1,117,144,151,-1,141,112,0
39358,39358,36,803,1113433215200,29.570999999999998,1116.522,24.8,8.5,3,24.48,5.28,3,0,51,0.0,0,116,-1,117,144,151,-1,141,112,0
39494,39494,36,804,1113433215300,29.559,1119.0330000000001,24.8,8.5,3,24.76,-0.22,3,0,51,0.0,0,13,-1,3355,43,45,-1,46,27,0
39586,39586,36,805,1113433215400,29.546999999999997,1121.53,24.8,8.5,3,24.65,-2.94,3,0,51,0.0,0,198,-1,216,-1,201,-1,185,159,0
39701,39701,36,806,1113433215500,29.535999999999998,1123.986,24.8,8.5,3,24.31,-3.64,3,0,51,0.0,0,185,-1,201,222,-1,-1,140,197,0
39848,39848,36,807,1113433215600,29.534000000000002,1126.3980000000001,24.8,8.5,3,23.94,-3.66,3,0,51,0.0,0,201,-1,210,-1,-1,-1,140,222,0
39935,39935,36,808,1113433215700,29.533,1128.772,24.8,8.5,3,23.62,-3.27,3,0,51,0.0,1,60,-1,86,74,77,67,61,50,0
40066,40066,36,809,1113433215800,29.531,1131.108,24.8,8.5,3,23.38,-1.66,3,0,51,0.0,0,-1,-1,-1,70,79,-1,59,39,0
40155,40155,36,810,1113433215900,29.503,1133.4289999999999,24.8,8.5,3,23.25,-0.49,3,0,51,0.0,0,-1,-1,-1,113,156,3340,117,92,0
40327,40327,36,811,1113433216000,29.581,1135.753,24.8,8.5,3,23.17,-0.84,3,0,51,0.0,0,164,168,179,-1,-1,-1,-1,-1,1
40417,40417,36,812,1113433216100,29.708000000000002,1138.069,24.8,8.5,3,23.08,-1.22,3,0,51,0.0,0,93,-1,97,112,141,137,122,90,0
40487,40487,36,813,1113433216200,29.904,1140.374,24.8,8.5,3,22.94,-1.57,3,0,51,0.0,0,4,-1,27,46,115,-1,-1,21,0
40667,40667,36,814,1113433216300,30.135,1142.66,24.8,8.5,3,22.78,-1.63,3,0,51,0.0,0,108,-1,112,141,109,-1,102,122,0
40708,40708,36,815,1113433216400,30.295,1144.928,24.8,8.5,3,22.64,-1.37,3,0,51,0.0,0,198,-1,216,-1,201,-1,185,159,0
40841,40841,36,816,1113433216500,30.395,1147.181,24.8,8.5,3,22.54,-0.74,3,0,51,0.0,0,60,-1,86,74,77,-1,67,50,0
40975,40975,36,817,1113433216600,30.52,1149.4260000000004,24.8,8.5,3,22.49,0.0,3,0,51,0.0,0,47,-1,64,55,36,-1,-1,24,0
41113,41113,36,818,1113433216700,30.643,1151.674,24.8,8.5,3,22.49,0.12,3,0,51,0.0,1,163,169,187,198,159,149,165,144,0
41212,41212,36,819,1113433216800,30.767,1153.925,24.8,8.5,3,22.5,0.0,3,0,51,0.0,0,43,-1,61,68,115,-1,46,45,0
41276,41276,36,820,1113433216900,30.891,1156.174,24.8,8.5,3,22.51,0.13,3,0,51,0.0,0,116,117,3340,142,165,151,141,121,0
41419,41419,36,821,1113433217000,31.014,1158.427,24.8,8.5,3,22.51,0.0,3,0,51,0.0,0,-1,-1,15,27,21,-1,7,-1,0
41534,41534,36,822,1113433217100,31.136999999999997,1160.683,24.8,8.5,3,22.46,-0.77,3,0,51,0.0,0,216,232,194,188,3342,210,201,176,0
41636,41636,36,823,1113433217200,31.268,1162.928,24.8,8.5,3,22.37,-1.3,3,0,51,0.0,1,173,-1,185,213,222,-1,179,189,1
41835,41835,36,824,1113433217300,31.392,1165.1589999999999,24.8,8.5,3,22.26,-1.19,3,0,51,0.0,0,41,-1,50,67,68,-1,53,43,0
41914,41914,36,825,1113433217400,31.479,1167.379,24.8,8.5,3,22.12,-1.3,3,0,51,0.0,0,108,-1,112,141,109,-1,102,122,0
42029,42029,36,826,1113433217500,31.515,1169.595,24.8,8.5,3,21.88,-2.99,3,0,51,0.0,0,175,-1,3342,-1,253,-1,234,123,0
42097,42097,36,827,1113433217600,31.513,1171.786,24.8,8.5,3,21.45,-5.73,3,0,51,0.0,0,151,-1,165,150,146,-1,136,123,0
42280,42280,36,828,1113433217700,31.505,1173.9080000000001,24.8,8.5,3,20.87,-6.51,3,0,51,0.0,0,47,-1,64,24,36,-1,-1,1,0
42335,42335,36,829,1113433217800,31.503,1175.95,24.8,8.5,3,20.35,-4.39,3,0,51,0.0,0,97,-1,116,174,121,141,137,108,0
42452,42452,36,830,1113433217900,31.502,1177.9560000000001,24.8,8.5,3,19.92,-3.41,3,0,51,0.0,0,232,194,-1,-1,192,-1,3342,175,0
42662,42662,36,831,1113433218000,31.5,1179.93,24.8,8.5,3,19.54,-3.75,3,0,51,0.0,0,47,-1,59,54,51,36,-1,44,0
42732,42732,36,832,1113433218100,31.499000000000002,1181.855,24.8,8.5,3,19.33,-1.9,3,0,51,0.0,0,61,-1,67,72,115,-1,5,53,0
42894,42894,36,833,1113433218200,31.51,1183.746,24.8,8.5,3,19.44,3.44,3,0,51,0.0,0,67,-1,77,81,115,-1,-1,68,0
42959,42959,36,834,1113433218300,31.523000000000003,1185.661,24.8,8.5,3,20.06,9.86,3,0,51,0.0,0,-1,-1,15,27,21,-1,7,-1,0
43107,43107,36,835,1113433218400,31.538,1187.714,24.8,8.5,3,21.19,11.2,3,0,51,0.0,0,86,-1,108,122,102,-1,94,100,0
43227,43227,36,836,1113433218500,31.559,1189.9,24.8,8.5,3,22.5,11.2,3,0,51,0.0,0,80,-1,92,93,90,-1,86,79,0
43369,43369,36,837,1113433218600,31.56900000000001,1192.205,24.8,8.5,3,23.69,11.11,3,0,51,0.0,0,3342,-1,192,-1,-1,-1,162,210,0
43443,43443,36,838,1113433218700,31.583000000000002,1194.662,24.8,8.5,3,24.54,6.15,3,0,51,0.0,0,107,-1,122,109,103,-1,89,94,0
43581,43581,36,839,1113433218800,31.6,1197.177,24.8,8.5,3,24.95,1.66,3,0,51,0.0,0,108,-1,121,151,123,-1,109,137,0
43667,43667,36,840,1113433218900,31.616,1199.695,24.8,8.5,3,25.06,-0.13,3,0,51,0.0,0,100,-1,107,102,103,-1,89,77,0
43825,43825,36,841,1113433219000,31.631999999999998,1202.201,24.8,8.5,3,25.05,-0.06,3,0,51,0.0,0,150,-1,161,179,162,-1,140,164,1
43915,43915,36,842,1113433219100,31.649,1204.7160000000001,24.8,8.5,3,24.94,-1.57,3,0,51,0.0,0,137,-1,141,123,115,-1,3333,102,0
44087,44087,36,843,1113433219200,31.666,1207.221,24.8,8.5,3,24.62,-4.63,3,0,51,0.0,0,47,-1,64,44,36,-1,-1,11,0
44132,44132,36,844,1113433219300,31.683000000000003,1209.67,24.8,8.5,3,24.13,-5.96,3,0,51,0.0,0,-1,-1,-1,182,224,-1,212,158,0
44319,44319,36,845,1113433219400,31.698,1212.036,24.8,8.5,3,23.74,-2.86,3,0,51,0.0,0,224,-1,244,-1,193,-1,188,232,0
44376,44376,36,846,1113433219500,31.713,1214.358,24.8,8.5,3,23.74,2.87,3,0,51,0.0,0,194,230,-1,-1,-1,203,192,188,0
44475,44475,36,847,1113433219600,31.729,1216.724,24.8,8.5,3,24.14,5.99,3,0,51,0.0,0,-1,-1,-1,-1,-1,-1,244,166,0
44600,44600,36,848,1113433219700,31.745,1219.173,24.8,8.5,3,24.63,4.65,3,0,51,0.0,0,-1,-1,-1,182,224,212,205,158,0
44772,44772,36,849,1113433219800,31.761999999999997,1221.68,24.8,8.5,3,24.95,1.56,3,0,51,0.0,0,205,-1,212,230,188,-1,175,216,0
44901,44901,36,850,1113433219900,31.778000000000002,1224.1960000000001,24.8,8.5,3,25.04,-0.24,3,0,51,0.0,0,116,117,3340,142,165,-1,151,121,0
45022,45022,36,851,1113433220000,31.796,1226.7,24.8,8.5,3,25.02,-0.27,3,0,51,0.0,0,51,-1,86,66,77,-1,67,41,0
45188,45188,36,852,1113433220100,31.811999999999998,1229.198,24.8,8.5,3,25.0,0.0,3,0,51,0.0,0,-1,-1,4,21,140,-1,-1,-1,0
45246,45246,36,853,1113433220200,31.829,1231.698,24.8,8.5,3,25.0,0.0,3,0,51,0.0,0,101,-1,113,169,144,-1,121,97,0
45366,45366,36,854,1113433220300,31.845,1234.198,24.8,8.5,3,25.0,0.0,3,0,51,0.0,0,108,-1,121,141,123,-1,109,122,0
45574,45574,36,855,1113433220400,31.862,1236.698,24.8,8.5,3,25.0,0.0,3,0,51,0.0,0,174,-1,198,173,185,-1,161,149,0
45591,45591,36,856,1113433220500,31.878,1239.2,24.8,8.5,3,24.98,-0.24,3,0,51,0.0,0,149,-1,159,185,189,179,168,150,0
45746,45746,36,857,1113433220600,31.896,1241.698,24.8,8.5,3,24.95,-0.43,3,0,51,0.0,0,47,-1,64,44,36,-1,-1,11,0
45935,45935,36,858,1113433220700,31.912,1244.1789999999999,24.8,8.5,3,25.02,1.27,3,0,51,0.0,0,-1,-1,-1,166,205,-1,200,143,0
46087,46087,36,859,1113433220800,31.929000000000002,1246.662,24.8,8.5,3,25.38,5.39,3,0,51,0.0,0,112,116,117,144,151,-1,141,86,0
46112,46112,36,860,1113433220900,31.949,1249.195,24.8,8.5,3,26.15,10.19,3,0,51,0.0,0,201,-1,3342,253,-1,-1,183,234,0
46314,46314,36,861,1113433221000,31.965999999999998,1251.858,24.8,8.5,3,27.24,11.2,3,0,51,0.0,0,179,189,197,183,-1,-1,-1,-1,1
46402,46402,36,862,1113433221100,31.95300000000001,1254.643,24.8,8.5,3,28.34,10.22,3,0,51,0.0,0,232,-1,230,193,3342,-1,201,175,0
46489,46489,36,863,1113433221200,31.916999999999998,1257.56,24.8,8.5,3,29.11,5.41,3,0,51,0.0,0,117,-1,3340,142,165,-1,151,121,0
46625,46625,36,864,1113433221300,31.859,1260.526,24.8,8.5,3,29.47,1.28,3,0,51,0.0,0,166,-1,182,224,230,-1,232,205,0
46731,46731,36,865,1113433221400,31.799,1263.489,24.8,8.5,3,29.59,0.32,3,0,51,0.0,0,41,-1,50,94,81,-1,72,61,0
46941,46941,36,866,1113433221500,31.741999999999997,1266.445,24.8,8.5,3,29.66,1.15,3,0,51,0.0,0,67,77,94,89,115,-1,72,45,0
46982,46982,36,867,1113433221600,31.685,1269.4189999999999,24.8,8.5,3,29.72,0.66,3,0,51,0.0,0,182,-1,-1,249,230,-1,232,194,0
47082,47082,36,868,1113433221700,31.624000000000002,1272.402,24.8,8.5,3,29.72,-0.65,3,0,51,0.0,0,109,-1,123,124,140,-1,-1,3333,1
47203,47203,36,869,1113433221800,31.559,1275.377,24.8,8.5,3,29.65,-1.37,3,0,51,0.0,0,198,-1,216,188,201,-1,185,176,0
47444,47444,36,870,1113433221900,31.494,1278.3319999999999,24.8,8.5,3,29.54,-0.74,3,0,51,0.0,0,92,-1,101,97,108,-1,86,90,0
47529,47529,36,871,1113433222000,31.43,1281.277,24.8,8.5,3,29.5,0.0,3,0,51,0.0,0,176,-1,175,201,213,-1,197,150,0
47581,47581,36,872,1113433222100,31.365,1284.226,24.8,8.5,3,29.5,0.0,3,0,51,0.0,0,109,-1,123,168,140,-1,-1,115,1
47719,47719,36,873,1113433222200,31.3,1287.174,24.8,8.5,3,29.51,0.23,3,0,51,0.0,0,51,-1,86,74,77,-1,50,41,0
47835,47835,36,874,1113433222300,31.236,1290.125,24.8,8.5,3,29.54,0.44,3,0,51,0.0,0,151,-1,165,150,140,-1,136,123,0
48001,48001,36,875,1113433222400,31.171,1293.093,24.8,8.5,3,29.48,-1.21,3,0,51,0.0,0,240,-1,-1,-1,-1,219,203,193,0
48191,48191,36,876,1113433222500,31.101999999999997,1296.06,24.8,8.5,3,29.12,-5.36,3,0,51,0.0,0,-1,-1,-1,143,163,-1,156,120,0
48221,48221,36,877,1113433222600,31.037,1298.97,24.8,8.5,3,28.43,-8.96,3,0,51,0.0,0,-1,-1,-1,143,163,-1,156,120,0
48407,48407,36,878,1113433222700,30.991,1301.768,24.8,8.5,3,27.62,-8.45,3,0,51,0.0,0,123,-1,126,146,140,-1,124,3333,1
48491,48491,36,879,1113433222800,30.967,1304.4660000000001,24.8,8.5,3,26.97,-4.8,3,0,51,0.0,0,126,-1,146,-1,162,-1,-1,-1,1
48690,48690,36,880,1113433222900,30.961,1307.121,24.8,8.5,3,26.56,-2.5,3,0,51,0.0,0,100,-1,107,123,3333,103,89,94,0
48768,48768,36,881,1113433223000,30.958000000000002,1309.76,24.8,8.5,3,26.31,-2.26,3,0,51,0.0,0,200,205,212,232,192,188,175,198,0
48942,48942,36,882,1113433223100,30.951999999999998,1312.372,24.8,8.5,3,26.19,-0.88,3,0,51,0.0,0,-1,-1,15,27,46,31,-1,-1,0
48981,48981,36,883,1113433223200,30.945999999999998,1314.9720000000002,24.8,8.5,3,26.23,1.58,3,0,51,0.0,0,80,92,101,90,108,86,51,79,0
49174,49174,36,884,1113433223300,30.939,1317.604,24.8,8.5,3,26.3,1.04,3,0,51,0.0,0,-1,-1,64,44,36,-1,-1,11,0
49233,49233,36,885,1113433223400,30.933000000000003,1320.2620000000004,24.8,8.5,3,26.18,-2.89,3,0,51,0.0,0,121,144,142,149,165,126,123,141,0
49389,49389,36,886,1113433223500,30.926,1322.8770000000004,24.8,8.5,3,25.9,-4.18,3,0,51,0.0,0,125,-1,143,187,198,-1,174,163,0
49554,49554,36,887,1113433223600,30.92,1325.4229999999998,24.8,8.5,3,25.75,0.0,3,0,51,0.0,0,55,54,59,51,41,-1,13,-1,0
49691,49691,36,888,1113433223700,30.914,1327.9679999999996,24.8,8.5,3,25.92,4.45,3,0,51,0.0,0,66,-1,74,94,89,-1,81,27,0
49866,49866,36,889,1113433223800,30.906999999999996,1330.586,24.8,8.5,3,26.22,3.11,3,0,51,0.0,0,64,-1,-1,166,200,-1,190,143,0
49979,49979,36,890,1113433223900,30.901999999999997,1333.263,24.8,8.5,3,26.23,-2.89,3,0,51,0.0,0,123,-1,126,146,140,-1,124,3333,1
50066,50066,36,891,1113433224000,30.895,1335.895,24.8,8.5,3,25.83,-6.23,3,0,51,0.0,0,182,191,-1,249,240,230,232,194,0
